Temperature,Humidity,Wind Speed,Pressure,Precipitation,State,Month,Year,RainFall,Visitors
28.60714286,59.03571429,6.785714286,29.91,0.067857143,kerala,february,2017,0.3,37799.615
29.16129032,71.32258065,5.161290323,29.85387097,3.641935484,kerala,march,2017,87.8,35969.0016
29.43333333,78.83333333,6.4,29.83233333,3.876666667,kerala,april,2017,52.8,29146.6994
28.80645161,81.67741935,6.258064516,29.80870968,6.822580645,kerala,may,2017,213.3,25269.7648
26.46666667,84.53333333,6.266666667,29.81366667,7.453333333,kerala,june,2017,579.8,26936.882
26.93548387,81.09677419,7.709677419,29.82870968,2.729032258,kerala,july,2017,378.5,31639.9454
26.29032258,85.96774194,7.709677419,29.79483871,4.958064516,kerala,august,2017,462.6,29196.6374
26.63333333,86.16666667,6.133333333,29.81533333,7.026666667,kerala,september,2017,435.5,29230.5384
26.74193548,83.48387097,4.806451613,29.81903226,4.558064516,kerala,october,2017,228.0,35199.2256
27.3,78.0,5.666666667,29.83,3.1,kerala,november,2017,152.1,40508.1628
26.87096774,71.22580645,8.096774194,29.88870968,0.935483871,kerala,december,2017,61.4,47414.304
20.90322581,48.22580645,5.677419355,30.00774194,0.019354839,madhya-pradesh,january,2017,4.6,12919.0606
25.10714286,34.17857143,6.035714286,29.96964286,0.075,madhya-pradesh,february,2017,4.0,12475.735
30.19354839,22.22580645,6.709677419,29.82806452,0.012903226,madhya-pradesh,march,2017,1.7,11871.5424
36.4,13.1,9.833333333,29.712,0.01,madhya-pradesh,april,2017,0.1,9619.8466
38.83870968,19.70967742,8.677419355,29.64129032,0.167741935,madhya-pradesh,may,2017,8.8,8340.2672
35.46666667,45.5,9.633333333,29.558,2.313333333,madhya-pradesh,june,2017,119.6,8890.498
28.38709677,78.4516129,14.06451613,29.56387097,4.790322581,madhya-pradesh,july,2017,319.3,10442.7406
29.09677419,75.67741935,13.4516129,29.6083871,3.25483871,madhya-pradesh,august,2017,176.1,9636.3286
28.86666667,73.9,8.1,29.719,2.016666667,madhya-pradesh,september,2017,148.2,9647.5176
28.06451613,56.19354839,6.129032258,29.80419355,0.487096774,madhya-pradesh,october,2017,15.8,11617.4784
24.23333333,44.86666667,5.8,29.937,0.013333333,madhya-pradesh,november,2017,0.6,13369.6892
21.48387097,39.48387097,6.064516129,30.00580645,0.0,madhya-pradesh,december,2017,1.2,15649.056
23.61290323,37.19354839,8.258064516,29.97870968,0.0,maharashtra,january,2017,0.1,182120.1901
28.17857143,26.10714286,9.035714286,29.95107143,0.0,maharashtra,february,2017,0.0,175870.6225
31.4516129,19.38709677,10.4516129,29.83580645,0.041935484,maharashtra,march,2017,3.1,167353.31040000002
35.86666667,13.5,14.43333333,29.771,0.0,maharashtra,april,2017,0.3,135611.12110000002
37.03225806,23.61290323,15.35483871,29.70419355,0.077419355,maharashtra,may,2017,14.2,117572.8712
31.06666667,58.8,15.76666667,29.648,1.87,maharashtra,june,2017,238.4,125329.483
28.38709677,66.06451613,22.19354839,29.65677419,1.783870968,maharashtra,july,2017,312.3,147211.4701
27.90322581,70.29032258,16.80645161,29.67129032,3.593548387,maharashtra,august,2017,257.2,135843.4681
28.23333333,70.56666667,10.16666667,29.761,2.936666667,maharashtra,september,2017,199.3,136001.19960000002
28.03225806,55.09677419,8.709677419,29.80677419,1.835483871,maharashtra,october,2017,97.0,163771.7664
25.46666667,43.1,8.333333333,29.91633333,0.0,maharashtra,november,2017,2.5,188472.7082
24.29032258,39.96774194,9.225806452,29.9616129,0.006451613,maharashtra,december,2017,5.1,220604.976
15.96774194,69.35483871,3.096774194,29.99129032,0.019354839,manipur,january,2017,1.1,96.4109
18.60714286,64.53571429,3.785714286,29.95785714,0.05,manipur,february,2017,22.5,93.1025
20.03225806,67.96774194,4.129032258,29.87193548,0.993548387,manipur,march,2017,87.5,88.59360000000001
22.83333333,74.93333333,4.066666667,29.814,2.3,manipur,april,2017,178.7,71.7899
25.25806452,72.96774194,4.129032258,29.75225806,2.903225806,manipur,may,2017,139.5,62.2408
25.03333333,86.7,3.3,29.645,4.443333333,manipur,june,2017,150.0,66.347
24.4516129,89.74193548,3.193548387,29.65580645,11.57741935,manipur,july,2017,189.2,77.93090000000001
25.09677419,87.12903226,3.580645161,29.67516129,3.816129032,manipur,august,2017,279.7,71.9129
24.93333333,85.6,3.733333333,29.75966667,2.806666667,manipur,september,2017,328.9,71.99640000000001
22.96774194,83.80645161,3.774193548,29.84290323,3.696774194,manipur,october,2017,297.3,86.69760000000001
20.26666667,77.73333333,3.633333333,29.937,0.28,manipur,november,2017,2.9,99.7738
17.61290323,78.19354839,4.0,30.00096774,0.735483871,manipur,december,2017,102.7,116.784
12.32258065,81.58064516,2.290322581,30.00483871,0.764516129,meghalaya,january,2017,3.7,385.6436
15.32142857,73.17857143,3.464285714,29.97285714,0.335714286,meghalaya,february,2017,28.7,372.41
15.70967742,80.70967742,3.903225806,29.87709677,3.296774194,meghalaya,march,2017,130.4,354.37440000000004
19.2,85.73333333,5.2,29.80766667,5.376666667,meghalaya,april,2017,432.0,287.1596
20.96774194,89.09677419,3.806451613,29.74225806,10.85806452,meghalaya,may,2017,351.3,248.9632
21.9,93.86666667,4.466666667,29.621,14.30333333,meghalaya,june,2017,1001.6,265.388
22.16129032,94.32258065,5.612903226,29.62774194,14.55806452,meghalaya,july,2017,660.9,311.72360000000003
22.51612903,93.96774194,5.483870968,29.64806452,17.50322581,meghalaya,august,2017,1001.5,287.6516
21.86666667,93.1,4.533333333,29.73866667,8.493333333,meghalaya,september,2017,536.7,287.98560000000003
20.03225806,90.38709677,3.806451613,29.82322581,10.51612903,meghalaya,october,2017,304.1,346.79040000000003
17.4,85.63333333,2.666666667,29.928,1.276666667,meghalaya,november,2017,11.9,399.0952
15.67741935,82.09677419,2.548387097,29.99516129,0.819354839,meghalaya,december,2017,9.5,467.136
18.0,70.80645161,3.419354839,29.96612903,0.003225806,mizoram,january,2017,0.3,0.0
20.75,68.71428571,3.285714286,29.9575,0.071428571,mizoram,february,2017,5.0,0.0
23.48387097,67.77419355,3.935483871,29.87096774,1.103225806,mizoram,march,2017,100.5,0.0
26.8,73.26666667,4.266666667,29.82633333,3.29,mizoram,april,2017,284.6,0.0
28.77419355,75.03225806,3.741935484,29.76032258,3.670967742,mizoram,may,2017,169.5,0.0
26.63333333,89.6,4.1,29.674,8.376666667,mizoram,june,2017,744.3,0.0
26.25806452,90.03225806,3.774193548,29.67903226,5.558064516,mizoram,july,2017,709.4,0.0
26.51612903,90.12903226,3.387096774,29.70516129,5.064516129,mizoram,august,2017,1034.1,0.0
26.63333333,89.43333333,3.133333333,29.77666667,3.806666667,mizoram,september,2017,479.7,0.0
25.80645161,84.19354839,3.258064516,29.83483871,2.832258065,mizoram,october,2017,280.1,0.0
24.1,74.96666667,3.2,29.913,0.516666667,mizoram,november,2017,12.9,0.0
21.38709677,74.19354839,3.096774194,29.97580645,0.84516129,mizoram,december,2017,45.4,0.0
18.74193548,59.87096774,3.193548387,30.00290323,0.080645161,nagaland,january,2017,1.9,192.8218
21.71428571,59.67857143,3.321428571,29.9625,1.314285714,nagaland,february,2017,0.8,186.205
22.4516129,72.38709677,3.677419355,29.87,3.003225806,nagaland,march,2017,95.9,177.18720000000002
24.7,78.2,3.666666667,29.79866667,6.066666667,nagaland,april,2017,156.4,143.5798
28.16129032,76.06451613,3.838709677,29.74903226,5.480645161,nagaland,may,2017,165.1,124.4816
28.13333333,86.83333333,3.233333333,29.624,9.44,nagaland,june,2017,272.1,132.694
28.03225806,86.25806452,3.838709677,29.63935484,11.00645161,nagaland,july,2017,318.9,155.86180000000002
28.96774194,83.16129032,4.774193548,29.65193548,10.7,nagaland,august,2017,257.8,143.8258
28.36666667,83.86666667,3.9,29.74466667,7.206666667,nagaland,september,2017,239.0,143.99280000000002
25.67741935,83.48387097,3.967741935,29.84290323,7.251612903,nagaland,october,2017,173.9,173.39520000000002
21.46666667,74.5,3.933333333,29.953,0.166666667,nagaland,november,2017,8.5,199.5476
20.32258065,69.90322581,3.580645161,30.0116129,0.164516129,nagaland,december,2017,31.8,233.568
22.93548387,56.51612903,3.935483871,29.98645161,0.029032258,odisha,january,2017,1.7,3567.2033
26.96428571,51.57142857,4.321428571,29.94107143,0.0,odisha,february,2017,0.0,3444.7925
31.41935484,49.22580645,5.612903226,29.81064516,0.332258065,odisha,march,2017,29.8,3277.9632
36.1,51.6,7.733333333,29.7,0.07,odisha,april,2017,8.7,2656.2263000000003
37.09677419,53.93548387,7.903225806,29.64709677,0.267741935,odisha,may,2017,55.2,2302.9096
34.0,60.0,7.166666667,29.551,3.06,odisha,june,2017,209.5,2454.839
30.38709677,72.58064516,8.096774194,29.56096774,3.112903226,odisha,july,2017,349.7,2883.4433000000004
30.22580645,75.70967742,8.225806452,29.59483871,3.64516129,odisha,august,2017,301.7,2660.7773
30.43333333,74.86666667,5.4,29.696,3.086666667,odisha,september,2017,192.2,2663.8668
28.19354839,74.29032258,4.741935484,29.76645161,2.570967742,odisha,october,2017,161.1,3207.8112
24.76666667,62.76666667,4.2,29.903,0.376666667,odisha,november,2017,30.0,3691.6306
22.87096774,51.22580645,4.096774194,29.97419355,0.122580645,odisha,december,2017,4.8,4321.008
26.29032258,72.35483871,18.41935484,29.93322581,1.135483871,puducherry,january,2017,132.2,4724.134099999999
26.35714286,69.78571429,14.64285714,29.93821429,0.05,puducherry,february,2017,0.0,4562.0225
28.90322581,72.83870968,14.83870968,29.84645161,0.783870968,puducherry,march,2017,71.3,4341.0864
31.23333333,72.53333333,19.13333333,29.78133333,0.006666667,puducherry,april,2017,0.0,3517.7051
32.77419355,66.74193548,18.41935484,29.72451613,0.458064516,puducherry,may,2017,7.9,3049.7992
32.06666667,64.26666667,18.5,29.695,1.386666667,puducherry,june,2017,57.3,3251.003
31.83870968,63.0,16.12903226,29.71290323,1.316129032,puducherry,july,2017,95.3,3818.6141
30.93548387,69.64516129,14.83870968,29.69645161,5.716129032,puducherry,august,2017,147.0,3523.7321
30.4,72.16666667,14.9,29.752,4.026666667,puducherry,september,2017,90.2,3527.8236
29.22580645,75.74193548,14.16129032,29.77032258,5.751612903,puducherry,october,2017,257.2,4248.1824
27.66666667,78.63333333,19.66666667,29.82566667,4.61,puducherry,november,2017,521.1,4888.9162
26.48387097,75.80645161,18.87096774,29.90741935,1.241935484,puducherry,december,2017,202.9,5722.416
16.58064516,50.74193548,7.838709677,30.06967742,0.680645161,punjab,january,2017,42.4,39721.2908
22.53571429,32.64285714,8.571428571,29.99571429,0.057142857,punjab,february,2017,3.0,38358.23
27.12903226,32.35483871,8.161290323,29.85774194,0.25483871,punjab,march,2017,14.5,36500.5632
36.1,21.66666667,9.566666667,29.66133333,0.93,punjab,april,2017,12.3,29577.4388
40.83870968,17.87096774,8.161290323,29.56483871,0.132258065,punjab,may,2017,12.3,25643.2096
41.33333333,26.23333333,8.666666667,29.436,1.243333333,punjab,june,2017,110.8,27334.964
40.16129032,33.58064516,9.419354839,29.41193548,0.206451613,punjab,july,2017,94.4,32107.5308
39.74193548,32.12903226,10.93548387,29.46129032,0.325806452,punjab,august,2017,122.2,29628.1148
38.36666667,25.06666667,6.666666667,29.625,0.246666667,punjab,september,2017,62.7,29662.5168
35.12903226,16.19354839,5.838709677,29.76258065,0.0,punjab,october,2017,0.0,35719.4112
26.33333333,21.86666667,5.566666667,29.95333333,0.026666667,punjab,november,2017,5.2,41106.8056
21.22580645,23.19354839,7.0,30.05419355,0.067741935,punjab,december,2017,17.7,48115.008
18.03225806,42.77419355,9.709677419,30.05419355,0.103225806,rajasthan,january,2017,7.0,57750.1291
23.0,25.85714286,10.07142857,30.00607143,0.0,rajasthan,february,2017,0.2,55768.3975
28.25806452,21.80645161,10.70967742,29.86645161,0.061290323,rajasthan,march,2017,4.8,53067.5664
35.26666667,15.73333333,15.76666667,29.729,0.04,rajasthan,april,2017,2.2,43002.1501
38.35483871,20.5483871,14.70967742,29.65290323,0.132258065,rajasthan,may,2017,21.2,37282.2392
37.16666667,35.4,15.43333333,29.552,1.18,rajasthan,june,2017,85.5,39741.853
33.22580645,55.29032258,14.74193548,29.52806452,2.987096774,rajasthan,july,2017,252.3,46680.6091
32.38709677,55.22580645,15.93548387,29.59967742,0.248387097,rajasthan,august,2017,84.8,43075.8271
32.53333333,41.2,10.36666667,29.723,0.186666667,rajasthan,september,2017,32.3,43125.8436
31.38709677,19.29032258,10.12903226,29.81193548,0.0,rajasthan,october,2017,0.0,51931.862400000005
24.33333333,23.66666667,7.4,29.96333333,0.0,rajasthan,november,2017,0.5,59764.5062
20.0,27.58064516,8.096774194,30.05225806,0.058064516,rajasthan,december,2017,2.5,69953.61600000001
9.548387097,32.5483871,9.741935484,30.06967742,0.074193548,sikkim,january,2017,8.4,1735.3962
12.64285714,39.89285714,9.142857143,30.02071429,0.035714286,sikkim,february,2017,20.8,1675.845
13.12903226,50.64516129,10.80645161,29.92096774,1.3,sikkim,march,2017,185.7,1594.6847999999998
17.23333333,54.66666667,8.7,29.884,0.973333333,sikkim,april,2017,246.2,1292.2182
19.03225806,61.0,8.193548387,29.85935484,2.370967742,sikkim,may,2017,237.2,1120.3344
20.5,69.03333333,7.233333333,29.73466667,4.063333333,sikkim,june,2017,481.3,1194.246
20.35483871,70.35483871,5.129032258,29.74967742,6.638709677,sikkim,july,2017,508.0,1402.7562
19.96774194,75.77419355,4.838709677,29.77967742,4.535483871,sikkim,august,2017,546.8,1294.4322
19.03333333,75.43333333,5.033333333,29.871,3.12,sikkim,september,2017,460.9,1295.9352
16.16129032,64.77419355,6.548387097,29.96,1.761290323,sikkim,october,2017,168.7,1560.5567999999998
13.0,49.0,8.266666667,30.048,0.113333333,sikkim,november,2017,9.6,1795.9284
12.29032258,43.96774194,7.903225806,30.07935484,0.0,sikkim,december,2017,0.0,2102.112
27.16129032,67.03225806,12.87096774,29.92741935,0.274193548,tamil-nadu,january,2017,37.0,174310.9072
28.46428571,59.60714286,11.64285714,29.935,0.021428571,tamil-nadu,february,2017,1.1,168329.32
31.51612903,60.19354839,9.161290323,29.85032258,0.832258065,tamil-nadu,march,2017,35.3,160177.22879999998
35.66666667,48.16666667,8.9,29.79033333,0.096666667,tamil-nadu,april,2017,17.3,129796.13919999998
35.41935484,50.64516129,13.22580645,29.74903226,1.138709677,tamil-nadu,may,2017,73.7,112531.36639999998
33.46666667,51.4,17.43333333,29.731,0.796666667,tamil-nadu,june,2017,47.9,119955.376
34.0,48.09677419,18.74193548,29.74193548,3.316129032,tamil-nadu,july,2017,41.8,140899.0672
32.48387097,56.80645161,15.16129032,29.72258065,2.529032258,tamil-nadu,august,2017,159.4,130018.52319999998
31.73333333,61.76666667,11.4,29.771,3.63,tamil-nadu,september,2017,165.5,130169.4912
29.61290323,71.90322581,9.64516129,29.78580645,3.84516129,tamil-nadu,october,2017,155.2,156749.2608
27.46666667,79.2,11.2,29.83233333,3.003333333,tamil-nadu,november,2017,140.2,180391.0304
26.51612903,75.51612903,11.12903226,29.9083871,1.103225806,tamil-nadu,december,2017,96.5,211145.472
24.4516129,44.0,8.129032258,29.96129032,0.0,telangana,january,2017,0.0,9062.6246
27.71428571,34.28571429,8.714285714,29.93535714,0.0,telangana,february,2017,0.0,8751.635
31.48387097,33.93548387,10.61290323,29.82612903,0.283870968,telangana,march,2017,8.7,8327.7984
36.36666667,22.26666667,10.6,29.74,0.01,telangana,april,2017,3.2,6748.250599999999
37.48387097,27.83870968,12.83870968,29.67709677,0.119354839,telangana,may,2017,22.4,5850.635200000001
30.86666667,61.63333333,17.0,29.642,2.666666667,telangana,june,2017,202.2,6236.618
29.12903226,64.41935484,20.4516129,29.65870968,1.864516129,telangana,july,2017,143.2,7325.504599999999
27.58064516,75.70967742,15.22580645,29.6616129,5.190322581,telangana,august,2017,204.2,6759.8126
28.16666667,74.43333333,10.83333333,29.739,1.97,telangana,september,2017,115.3,6767.661599999999
27.35483871,68.09677419,7.258064516,29.78677419,1.04516129,telangana,october,2017,114.6,8149.574399999999
25.33333333,56.6,8.833333333,29.88766667,0.026666667,telangana,november,2017,1.9,9378.7372
24.0,44.87096774,7.967741935,29.95645161,0.0,telangana,december,2017,0.0,10977.695999999998
20.61290323,59.61290323,4.838709677,29.96806452,0.006451613,tripura,january,2017,0.0,2506.6834
23.64285714,56.03571429,5.321428571,29.95142857,0.303571429,tripura,february,2017,20.2,2420.665
25.48387097,63.03225806,6.64516129,29.85903226,3.403225806,tripura,march,2017,211.5,2303.4336000000003
27.7,78.26666667,7.133333333,29.79333333,8.54,tripura,april,2017,441.6,1866.5374
30.29032258,76.35483871,5.838709677,29.72290323,3.529032258,tripura,may,2017,267.0,1618.2608000000002
29.2,86.26666667,8.866666667,29.615,10.86,tripura,june,2017,654.3,1725.0220000000002
28.90322581,86.35483871,8.258064516,29.61322581,5.587096774,tripura,july,2017,408.8,2026.2034
29.35483871,84.22580645,7.129032258,29.64612903,6.609677419,tripura,august,2017,513.7,1869.7354
29.06666667,84.56666667,5.6,29.729,6.326666667,tripura,september,2017,349.3,1871.9064
27.35483871,82.80645161,4.967741935,29.79903226,5.338709677,tripura,october,2017,359.1,2254.1376
24.63333333,73.43333333,4.466666667,29.89433333,0.283333333,tripura,november,2017,2.6,2594.1188
21.96774194,75.80645161,3.935483871,29.96225806,0.896774194,tripura,december,2017,98.7,3036.384
18.03225806,52.87096774,9.741935484,30.00387097,0.248387097,uttar-pradesh,january,2017,14.6,127551.6207
22.21428571,42.46428571,10.10714286,29.93678571,0.0,uttar-pradesh,february,2017,0.5,123174.6075
28.70967742,25.29032258,12.41935484,29.78,0.093548387,uttar-pradesh,march,2017,6.0,117209.33280000002
36.83333333,20.0,12.63333333,29.611,0.04,uttar-pradesh,april,2017,1.8,94978.0377
39.06451613,24.38709677,11.22580645,29.54451613,0.170967742,uttar-pradesh,may,2017,21.0,82344.5784
39.0,30.93333333,11.1,29.435,0.11,uttar-pradesh,june,2017,64.2,87777.08099999999
32.22580645,68.35483871,12.19354839,29.45935484,5.216129032,uttar-pradesh,july,2017,271.0,103102.5807
31.80645161,71.09677419,11.4516129,29.5116129,3.909677419,uttar-pradesh,august,2017,163.4,95140.7667
31.9,62.6,8.466666667,29.622,1.11,uttar-pradesh,september,2017,106.9,95251.2372
30.35483871,46.96774194,5.806451613,29.73483871,0.051612903,uttar-pradesh,october,2017,2.0,114700.9248
24.9,37.0,6.766666667,29.90066667,0.0,uttar-pradesh,november,2017,0.0,132000.7374
20.80645161,39.06451613,7.322580645,29.97677419,0.0,uttar-pradesh,december,2017,0.7,154505.23200000002
13.4516129,47.58064516,6.290322581,30.09387097,0.651612903,uttarakhand,january,2017,36.6,4820.545
17.42857143,42.07142857,6.321428571,30.0425,0.082142857,uttarakhand,february,2017,13.5,4655.125
21.70967742,30.09677419,8.677419355,29.91903226,0.412903226,uttarakhand,march,2017,44.5,4429.68
29.43333333,25.76666667,10.06666667,29.81666667,1.023333333,uttarakhand,april,2017,52.8,3589.495
31.93548387,33.03225806,9.451612903,29.76193548,0.883870968,uttarakhand,may,2017,108.2,3112.04
32.1,43.66666667,7.7,29.649,1.72,uttarakhand,june,2017,175.6,3317.35
28.29032258,73.16129032,4.838709677,29.64032258,5.196774194,uttarakhand,july,2017,460.9,3896.545
27.22580645,78.4516129,4.709677419,29.68290323,6.470967742,uttarakhand,august,2017,349.0,3595.645
26.13333333,72.33333333,5.6,29.80366667,2.4,uttarakhand,september,2017,213.4,3599.82
23.64516129,53.0,6.419354839,29.90935484,0.003225806,uttarakhand,october,2017,2.8,4334.88
18.56666667,43.9,6.066666667,30.031,0.053333333,uttarakhand,november,2017,0.2,4988.69
15.96774194,37.22580645,5.677419355,30.10354839,0.435483871,uttarakhand,december,2017,18.3,5839.2
22.22580645,42.4516129,8.032258065,30.00483871,0.0,west-bengal,january,2017,1.4,56496.7874
25.85714286,39.64285714,6.714285714,29.95714286,0.0,west-bengal,february,2017,0.2,54558.065
29.5483871,50.35483871,9.064516129,29.83,0.190322581,west-bengal,march,2017,40.6,51915.8496
34.43333333,58.8,14.0,29.723,0.31,west-bengal,april,2017,47.6,42068.881400000006
36.03225806,56.51612903,12.38709677,29.67322581,0.219354839,west-bengal,may,2017,135.2,36473.1088
34.66666667,60.73333333,13.03333333,29.562,1.0,west-bengal,june,2017,238.2,38879.342
31.83870968,70.41935484,12.51612903,29.55709677,2.087096774,west-bengal,july,2017,484.3,45667.5074
31.61290323,72.70967742,10.35483871,29.61612903,2.64516129,west-bengal,august,2017,409.4,42140.95940000001
31.26666667,74.13333333,8.266666667,29.709,1.046666667,west-bengal,september,2017,234.7,42189.8904
28.58064516,75.64516129,8.548387097,29.78870968,1.74516129,west-bengal,october,2017,210.6,50804.793600000005
25.43333333,57.33333333,6.966666667,29.923,0.02,west-bengal,november,2017,17.0,58467.446800000005
23.58064516,50.12903226,6.935483871,29.98645161,0.003225806,west-bengal,december,2017,10.8,68435.424
27.51612903,75.32258065,16.22580645,29.82903226,2.003225806,andaman-and-nicobar-islands,january,2018,167.3,522.5135
27.67857143,71.25,15.46428571,29.8875,0.328571429,andaman-and-nicobar-islands,february,2018,36.2,524.6295
28.67741935,65.80645161,9.516129032,29.84129032,0.55483871,andaman-and-nicobar-islands,march,2018,21.5,510.7695000000001
29.56666667,70.4,9.133333333,29.812,1.583333333,andaman-and-nicobar-islands,april,2018,90.0,372.5165
30.0,70.09677419,10.96774194,29.78483871,5.1,andaman-and-nicobar-islands,may,2018,372.5,303.2565
28.53333333,81.73333333,28.33333333,29.754,7.043333333,andaman-and-nicobar-islands,june,2018,518.4,341.9675
28.67741935,81.83870968,30.38709677,29.72935484,4.7,andaman-and-nicobar-islands,july,2018,239.1,403.2465
28.38709677,81.25806452,32.16129032,29.73419355,7.006451613,andaman-and-nicobar-islands,august,2018,415.7,392.9965
28.46666667,77.4,19.26666667,29.79766667,4.496666667,andaman-and-nicobar-islands,september,2018,395.9,359.94700000000006
28.87096774,74.06451613,12.25806452,29.83516129,4.319354839,andaman-and-nicobar-islands,october,2018,298.9,445.1115
28.76666667,74.96666667,17.26666667,29.851,3.896666667,andaman-and-nicobar-islands,november,2018,239.6,506.2845
28.32258065,75.22580645,19.09677419,29.85580645,4.706451613,andaman-and-nicobar-islands,december,2018,318.4,595.749
26.51612903,65.38709677,6.35483871,29.90967742,0.0,andhra-pradesh,january,2018,0.1,10136.7619
28.75,58.57142857,7.928571429,29.92928571,0.0,andhra-pradesh,february,2018,2.0,10177.8123
32.25806452,56.77419355,11.38709677,29.82870968,0.074193548,andhra-pradesh,march,2018,16.7,9908.9283
34.13333333,60.33333333,14.96666667,29.76766667,0.036666667,andhra-pradesh,april,2018,24.9,7226.8201
35.83870968,55.67741935,14.93548387,29.6916129,0.164516129,andhra-pradesh,may,2018,51.7,5883.1761
35.3,47.7,15.16666667,29.61,2.23,andhra-pradesh,june,2018,90.5,6634.1695
33.0,52.87096774,19.32258065,29.61516129,0.858064516,andhra-pradesh,july,2018,117.1,7822.982099999999
31.12903226,62.22580645,17.35483871,29.64903226,3.570967742,andhra-pradesh,august,2018,141.3,7624.1321
31.36666667,66.03333333,9.1,29.75233333,1.716666667,andhra-pradesh,september,2018,97.7,6982.971799999999
29.12903226,70.32258065,7.677419355,29.84741935,1.3,andhra-pradesh,october,2018,46.9,8635.1631
27.13333333,72.3,7.233333333,29.91266667,0.803333333,andhra-pradesh,november,2018,38.7,9821.9193
25.29032258,73.96774194,8.451612903,29.94,0.822580645,andhra-pradesh,december,2018,36.2,11557.5306
19.87096774,60.0,3.419354839,29.96516129,0.474193548,arunachal-pradesh,january,2018,30.9,313.5081
21.42857143,63.10714286,4.857142857,30.00428571,1.171428571,arunachal-pradesh,february,2018,67.7,314.7777
24.48387097,59.12903226,5.838709677,29.92612903,2.003225806,arunachal-pradesh,march,2018,139.5,306.4617
27.26666667,64.9,5.166666667,29.888,4.09,arunachal-pradesh,april,2018,150.7,223.5099
27.32258065,76.80645161,5.322580645,29.81741935,7.312903226,arunachal-pradesh,may,2018,269.9,181.9539
29.23333333,82.3,5.433333333,29.657,10.43,arunachal-pradesh,june,2018,320.7,205.1805
28.58064516,86.5483871,5.0,29.63354839,15.47419355,arunachal-pradesh,july,2018,341.7,241.9479
29.32258065,83.67741935,4.516129032,29.66451613,11.86774194,arunachal-pradesh,august,2018,247.3,235.7979
27.8,85.7,4.7,29.81233333,9.306666667,arunachal-pradesh,september,2018,288.8,215.9682
25.06451613,74.29032258,3.903225806,29.97967742,2.180645161,arunachal-pradesh,october,2018,57.6,267.0669
21.56666667,69.53333333,4.066666667,30.033,1.07,arunachal-pradesh,november,2018,60.6,303.7707
19.64516129,59.5483871,3.580645161,30.04935484,0.561290323,arunachal-pradesh,december,2018,14.8,357.4494
20.25806452,61.41935484,4.096774194,29.9516129,0.203225806,assam,january,2018,6.5,1358.5351
22.82142857,59.03571429,6.178571429,29.97321429,0.214285714,assam,february,2018,16.5,1364.0367
27.0,51.74193548,7.193548387,29.88548387,0.832258065,assam,march,2018,76.7,1328.0007
28.7,59.76666667,5.066666667,29.855,2.616666667,assam,april,2018,133.5,968.5429
29.09677419,71.0,4.838709677,29.77774194,4.593548387,assam,may,2018,229.3,788.4669
30.03333333,78.66666667,5.033333333,29.598,7.663333333,assam,june,2018,351.9,889.1155
30.0,81.93548387,4.806451613,29.58225806,6.14516129,assam,july,2018,308.3,1048.4409
30.29032258,79.64516129,4.451612903,29.61032258,3.751612903,assam,august,2018,265.9,1021.7909
29.0,81.26666667,4.1,29.775,5.233333333,assam,september,2018,285.9,935.8622
25.93548387,74.5483871,4.35483871,29.9383871,1.861290323,assam,october,2018,44.5,1157.2899
22.73333333,72.6,4.533333333,29.998,0.623333333,assam,november,2018,20.0,1316.3397
20.35483871,66.74193548,5.064516129,30.02709677,0.735483871,assam,december,2018,27.6,1548.9474000000002
17.35483871,54.96774194,7.935483871,29.96129032,0.0,bihar,january,2018,0.0,39397.5179
23.75,49.85714286,8.285714286,29.92678571,0.014285714,bihar,february,2018,0.4,39557.0643
30.90322581,25.90322581,9.483870968,29.78580645,0.022580645,bihar,march,2018,1.6,38512.0203
35.03333333,31.76666667,12.03333333,29.703,0.39,bihar,april,2018,21.7,28087.7441
36.61290323,42.70967742,14.4516129,29.60741935,0.538709677,bihar,may,2018,44.1,22865.5401
37.46666667,42.83333333,12.4,29.451,0.656666667,bihar,june,2018,100.3,25784.3495
33.74193548,60.77419355,14.83870968,29.43322581,1.764516129,bihar,july,2018,291.5,30404.7861
32.19354839,69.74193548,10.35483871,29.4883871,1.796774194,bihar,august,2018,266.3,29631.9361
31.23333333,68.43333333,10.66666667,29.673,0.783333333,bihar,september,2018,112.8,27140.0038
28.61290323,56.77419355,7.548387097,29.85580645,0.219354839,bihar,october,2018,17.5,33561.4071
25.63333333,45.86666667,6.466666667,29.935,0.0,bihar,november,2018,0.0,38173.8513
20.09677419,43.67741935,7.290322581,30.00967742,0.132258065,bihar,december,2018,4.5,44919.4746
14.38709677,40.51612903,6.903225806,30.03193548,0.158064516,chandigarh,january,2018,8.1,1463.0378000000003
18.28571429,46.0,7.642857143,30.03535714,0.542857143,chandigarh,february,2018,47.2,1468.9626
24.5483871,31.67741935,8.258064516,29.92322581,0.096774194,chandigarh,march,2018,4.2,1430.1546000000003
30.53333333,28.0,9.533333333,29.82466667,0.4,chandigarh,april,2018,36.2,1043.0462
35.03225806,20.09677419,10.51612903,29.73290323,0.296774194,chandigarh,may,2018,13.0,849.1182000000001
35.46666667,38.2,9.8,29.571,1.413333333,chandigarh,june,2018,142.9,957.509
31.25806452,62.93548387,7.870967742,29.56096774,4.687096774,chandigarh,july,2018,263.6,1129.0902
